post_id,user_id,source,text,label
post_2640,user_53,youtube,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_2641,user_188,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2642,user_180,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_2643,user_62,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_2644,user_18,twitter,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_2645,user_117,twitter,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2646,user_86,facebook,Breaking news: economic reform secretly controlled by foreign powers,DISINFO
post_2647,user_44,facebook,media people ලා always complain කරනවා lol,HATE
post_2648,user_150,facebook,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_2649,user_29,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2650,user_75,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_2651,user_43,twitter,අද weather එක nice වගේ 😊,NORMAL
post_2652,user_78,youtube,officials culture එක totally outdated,HATE
post_2653,user_90,youtube,Movie එක pretty good actually,NORMAL
post_2654,user_94,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2655,user_182,youtube,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_2656,user_29,youtube,Experts කියනවා 5G towers causes long-term damage allegedly,DISINFO
post_2657,user_106,twitter,media people ලා හරිම smart නේද? 😏,HATE
post_2658,user_8,twitter,Experts කියනවා education policy causes long-term damage allegedly,DISINFO
post_2659,user_53,facebook,Breaking news: education policy secretly controlled by foreign powers,DISINFO
post_2660,user_28,youtube,Traffic එක අද ටිකක් heavy,NORMAL
post_2661,user_135,twitter,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_2662,user_101,news_portal,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_2663,user_11,youtube,politicians ලා always complain කරනවා lol,HATE
post_2664,user_117,youtube,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_2665,user_128,twitter,students culture එක totally outdated,HATE
post_2666,user_75,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_2667,user_74,facebook,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_2668,user_11,twitter,Research කියනවා fuel prices harmful කියලා but media hide කරනවා,DISINFO
post_2669,user_14,news_portal,මට හිතෙන්නේ politicians ගැන rethink කරන්න ඕන,HATE
post_2670,user_91,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2671,user_90,youtube,influencers ලා always complain කරනවා lol,HATE
post_2672,user_23,youtube,students ලා හරිම smart නේද? 😏,HATE
post_2673,user_150,facebook,Research කියනවා new vaccine harmful කියලා but media hide කරනවා,DISINFO
post_2674,user_122,youtube,officials ලා හරිම smart නේද? 😏,HATE
post_2675,user_103,facebook,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_2676,user_80,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_2677,user_174,youtube,Experts කියනවා new vaccine causes long-term damage allegedly,DISINFO
post_2678,user_197,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_2679,user_107,twitter,මට හිතෙන්නේ media people ගැන rethink කරන්න ඕන,HATE
post_2680,user_77,news_portal,students ලා always complain කරනවා lol,HATE
post_2681,user_112,facebook,Breaking news: fuel prices secretly controlled by foreign powers,DISINFO
post_2682,user_178,youtube,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_2683,user_91,news_portal,education policy behind government decision කියලා sources කියනවා,DISINFO
post_2684,user_119,facebook,Experts කියනවා 5G towers causes long-term damage allegedly,DISINFO
post_2685,user_23,twitter,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_2686,user_149,youtube,influencers ලා හරිම smart නේද? 😏,HATE
post_2687,user_145,youtube,අද weather එක nice වගේ 😊,NORMAL
post_2688,user_33,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2689,user_118,facebook,අද weather එක nice වගේ 😊,NORMAL
post_2690,user_70,facebook,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_2691,user_75,news_portal,මට හිතෙන්නේ politicians ගැන rethink කරන්න ඕන,HATE
post_2692,user_190,facebook,influencers ලා හරිම smart නේද? 😏,HATE
post_2693,user_144,news_portal,students ලා හරිම smart නේද? 😏,HATE
post_2694,user_164,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_2695,user_80,facebook,Movie එක pretty good actually,NORMAL
post_2696,user_177,twitter,අද weather එක nice වගේ 😊,NORMAL
post_2697,user_1,twitter,politicians ලා always complain කරනවා lol,HATE
post_2698,user_25,twitter,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_2699,user_122,facebook,officials ලා always complain කරනවා lol,HATE
post_2700,user_15,facebook,Research කියනවා education policy harmful කියලා but media hide කරනවා,DISINFO
post_2701,user_48,twitter,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_2702,user_175,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_2703,user_111,twitter,ඔයා students වගේ behave කරනවා 😂,HATE
post_2704,user_191,twitter,influencers ලා හරිම smart නේද? 😏,HATE
post_2705,user_180,twitter,Movie එක pretty good actually,NORMAL
post_2706,user_75,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2707,user_95,youtube,education policy behind government decision කියලා sources කියනවා,DISINFO
post_2708,user_28,news_portal,Movie එක pretty good actually,NORMAL
post_2709,user_38,facebook,Research කියනවා education policy harmful කියලා but media hide කරනවා,DISINFO
post_2710,user_145,news_portal,ඔයා influencers වගේ behave කරනවා 😂,HATE
post_2711,user_9,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2712,user_120,news_portal,මට හිතෙන්නේ politicians ගැන rethink කරන්න ඕන,HATE
post_2713,user_92,twitter,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_2714,user_132,facebook,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_2715,user_168,youtube,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_2716,user_196,youtube,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_2717,user_124,news_portal,Movie එක pretty good actually,NORMAL
post_2718,user_169,twitter,Traffic එක අද ටිකක් heavy,NORMAL
post_2719,user_130,youtube,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_2720,user_83,youtube,Traffic එක අද ටිකක් heavy,NORMAL
post_2721,user_104,facebook,අද weather එක nice වගේ 😊,NORMAL
post_2722,user_188,twitter,politicians ලා හරිම smart නේද? 😏,HATE
post_2723,user_28,news_portal,Movie එක pretty good actually,NORMAL
post_2724,user_195,twitter,Breaking news: 5G towers secretly controlled by foreign powers,DISINFO
post_2725,user_187,news_portal,politicians culture එක totally outdated,HATE
post_2726,user_157,youtube,ඔයා politicians වගේ behave කරනවා 😂,HATE
post_2727,user_19,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_2728,user_162,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_2729,user_28,news_portal,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_2730,user_147,twitter,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_2731,user_126,news_portal,Research කියනවා new vaccine harmful කියලා but media hide කරනවා,DISINFO
post_2732,user_190,twitter,influencers culture එක totally outdated,HATE
post_2733,user_23,facebook,ඔයා students වගේ behave කරනවා 😂,HATE
post_2734,user_36,facebook,මට හිතෙන්නේ officials ගැන rethink කරන්න ඕන,HATE
post_2735,user_140,facebook,Meeting එක 5pm ට move කරමු,NORMAL
post_2736,user_175,news_portal,students ලා හරිම smart නේද? 😏,HATE
post_2737,user_122,youtube,Meeting එක 5pm ට move කරමු,NORMAL
post_2738,user_144,twitter,අද weather එක nice වගේ 😊,NORMAL
post_2739,user_110,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2740,user_33,youtube,ඔයා politicians වගේ behave කරනවා 😂,HATE
post_2741,user_60,facebook,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_2742,user_6,twitter,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_2743,user_181,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2744,user_20,twitter,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_2745,user_80,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_2746,user_140,facebook,officials ලා always complain කරනවා lol,HATE
post_2747,user_168,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_2748,user_67,twitter,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_2749,user_53,youtube,ඔයා students වගේ behave කරනවා 😂,HATE
post_2750,user_19,facebook,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_2751,user_154,facebook,Experts කියනවා education policy causes long-term damage allegedly,DISINFO
