Cleaned Text ,Label,Word Identified,Hate,Disinfo,Normal,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
great,NORMAL,,0,0,1,,,,,
muu ussu pittek,HATE,ussu pittek,1,0,0,,,,,
මේකා නේද මංත් රී පට්ටම කෝටිගානකට වික්කෙ,DISINFO,,0,1,0,,,,,
respect,NORMAL,,0,0,1,,,,,
ඇත්තටම චාමර කියන්නේ මාර බඩුවක්නෙ යකෝ,HATE,mara baduwa,1,0,0,,,,,
භාන්ඩාගාරෙ සල්ලි බෙදා ගන්න හරි ආසයි නෙ මිලියන ගනන් ගිලල බඩෙන් පේනවා,DISINFO,,0,1,0,,,,,
කන්ටේනර් හොරා තමයි සිපයි,HATE,sipai,1,0,0,,,,,
චාමර මන්ත් රී තුමා නැත්තම් පාර්ලිමේන්තු වෙන් වැඩක් නෑ හිනා කාල මැරෙනව ජයවේවා ඔබතුමාට,NORMAL,,0,0,1,,,,,
ජෙවිපි එකේ හොරු එකෙන් එක එලිවෙනවා,HATE,horu,1,0,0,,,,,
devastated,NORMAL,,0,0,1,,,,,
කාලේ තවම 2026 2030 කල් තියනවා හදිස්සි නැතිව යමු හොඳේ හාවාගෙයි ඉබ්බාගෙ යි කතාව දන්නවද ඇතිනේ,NORMAL,,0,0,1,,,,,
වැටුප බාගෙට ගියත් ඔක්කොම ගියත් උබට පාන්ද බං npp එකට චන්දෙ දීපු මිනිස්සු ඕවා බලාපොරොත්තු වෙන්නේ නෑ ගොඩ ගන්න එක විතරයි ජනතාවගේ බලාපොරොත්තුව නැතුව උබලට මැරෙනකන් නඩත්තු ගෙවන්න ලෑස්ති නෑ,NORMAL,,0,0,1,,,,,
ඉට්ස් අ බිග් කුච්චන්,NORMAL,,0,0,1,,,,,
අඩෝ හෙන ආතල් ඇ ලපයි සිපයි උගේම පක්ෂෙට ඒ වචනෙන් ගැහැවුවා බිග් කුච්චන් අඩෝ හෙන ආතල් බන් පාර්ලිමේන්තුව,NORMAL,,0,0,1,,,,,
හැබැයි රෝයල් රෝයිස් කාර් ගේන්න පුලුවන්,DISINFO,,0,1,0,,,,,
rasa parikshaka anith hora,HATE,hora,1,0,0,,,,,
නාමල්යා ගෙ නාමලයෝ අම්මා රෙද්ද කටින් කියන්නේ පුකෙන්ද ඇගේ මාලු නටනවා ජනාධිපති තුමා සෙල්ලමට අරගෙන පිස්සෙක් යකෝ මුන් පාලනය කෙරුවේ කොහොමද දන්නෙ නැහැ බල්ලටත් රත්තරන් දාපු රාජපක්ෂ පව්ල,HATE,"අම්මා රෙද්ද කටින් කියන්නේ පුකෙන්ද, බල්ල",1,0,0,,,,,
maru,NORMAL,,0,0,1,,,,,
රටක ජනපති කෙනෙක් බිහිවුන දිස්ත් රික්කයට වැඩියෙන් සලකන්න ංඔින කියල එකක් නැ එයා බිහිවුණේ මුලු රටේම කැමැත්තෙන් ඔය කුුමය මුලින්ම පටන් ගත්තෙ මහින්ද මහතා පස්සෙ තමයි ඒක බෝ වුනේ ගම්පහෙන් අගමැති ජනපති දෙන්නෙක් බිහි වුනා කරපු දෙයක් නැ අදටත් ගම්පහ නගරය දියුණු නැ හැමදාම පොඩි වැස්සටත් ගංවතුර පාරවල් කැඩිලා නල ජලය නැ කරන සංවර්ධනය ක් රටටම බෙදෙන්න ඔින,NORMAL,,0,0,1,,,,,
ජෙප්පෝ පවු ඕයී,NORMAL,,0,0,1,,,,,
මොනවා උනත් හොරා උනත් උගේ කථා මරු හොරකම් කරන්නෙත් වැඩ කරන උන්ම තමා මේක මුන් හොරා කන්නේ නෑ කියකියා ඉතින් මුන් හොරා කන්න වැඩ කරන්න එපැයි,DISINFO,,0,1,0,,,,,
ඔබ හැමොටම නිවනට යන්න මේ පිනම ඇති කොහොම හරි කරන්න බුදු සරණයි,NORMAL,,0,0,1,,,,,
when the opposition is furious about the withdrawal of the pension this guy is just babling as he has his time to talk there is no connection between pension and the salary that is being received now these are the opposition peopel that sri lanka has that guy is total dud,NORMAL,,0,0,1,,,,,
ගොබ්බචාමරයා,HATE,gobba chamaraya,1,0,0,,,,,
නාමල් ඔයාගේ දැනුම මදි ජනපතිගෙන් ඔලුව කුඩුකරගන්ට වෙන්නේ,NORMAL,,0,0,1,,,,,
ape sangeeth aiya jesu pihitai oyatath ape janapathi thumantath,NORMAL,,0,0,1,,,,,
jathika laistuwen awa muge pada show reddai rewenawa namolai,NORMAL,,0,0,1,,,,,
thopini yko lapai sipai mineemaruwo,HATE,"lapai sipai, mineemaruwo",1,0,0,,,,,
ane wadinnam me rata dan hodata yanava aya enna epa thope ekek wath,NORMAL,,0,0,1,,,,,
අයියා කොමවේතා මල්ලිනම් ස්තුතියි ඔබතුමාට ඇත්ත පැහැදිලි කිරිමට,NORMAL,,0,0,1,,,,,
මුන්ව පාර්ලිමේන්තුවට යවුවේ එයාලගේ ආතල් බලබල ඉන්නද ඕයි,NORMAL,,0,0,1,,,,,
aththa super,NORMAL,,0,0,1,,,,,
ditta suli kunatuwan takaramak giyath laksa 1000000 danawa kiuwa wagada anura kumara mahaththayo arthikaya wardanaya wanne,DISINFO,,0,1,0,,,,,
katawanam sampurna atta katawa mahattayo eth sudu andina hamogema yata game tama kathwata respect ekenma eth oya anura sahodarayat haiya dunna dinanna ekata kruthaguna washayen apu gaman 10rs wadi karalath dunna rajaye haal moll arinne natteth hitawathkama nisa kiyala dannwa oya silwath katin kiyannako welawkata epa wenawa kiwa wage me rate ahinsaka janathawata haal kilowa 100rs denawa ada indala kiyala oyata dan hotel idam business tiyenwa diwya loke yanna pin kara ganna haal tikata ohoma karanna epa duppath ratak oluwta aran jewath wenna,DISINFO,,0,1,0,,,,,
මව පාර්ලිමෙන්කුවට යවපල්ලා හනිවා මහිදගේ කැරි කොල්ලට මුහුණ කුඩුවෙන්න හපතයා හොරා නාමල් වේස පක්ෂ පර බල්ලා,HATE,"කැරි කොල්ල, වේස, පර බල්ලා",1,0,0,,,,,
namole you waste government precious time namole you did not enter parliament by sl public instead opposition mp,DISINFO,,0,1,0,,,,,
බිග් කුච්චන්,NORMAL,,0,0,1,,,,,
thopl hamanunada gon pakayo,HATE,gon pakayo,1,0,0,,,,,
etta adarei dadli mona wunath konda pana tiyena minihek mehhara kal palakayo moda minissu rewettuwa rata mehhara kal apu palakayo winasa kara thamath unta kath adina unge passe yana kalakanni hedunoth loku deyak,HATE,"kalakanni, moda minissu",1,0,0,,,,,
පාසල් බෑග්වලින් පවා හොරකම් කළ එකා අන් අයට උපදෙස් දෙන්න එනවා ලංකාවේ හරක් ට ගැලපෙන සෝබන කතාව නොදකින් තොපිට අම්මලා හරක් කිරි පොවලා කරගත් විනාසේ,HATE,haraka,1,0,0,,,,,
මූ කියන ඒවා ඔක්කොම ඇත්ත,NORMAL,,0,0,1,,,,,
minimaru anura paraballa katawahapiya musalaya kupadita 88 89 minimaruwa,HATE,"paraballa, musalaya, kupadita",1,0,0,,,,,
හදුහේටියා මඩකලපුමිල්ලා හේලි කොප්පරේන්ගිහිල්ලා කියනවා මල්වතු ඹය පිටර ගලා මඩකලපුව යටඋනා කියලා මුන් ජනතාවට වෙෙයිරපැතුරුවා විතරයි මුන් කැලේ බාේක්කු යට හිටියෙි බොකුවයට,DISINFO,,0,1,0,,,,,
okkoma muta hure danawa ethin yako a paththe minissu thota chande dila patb kole ada etekadata light naththan thoo balala karanna epai thoo thoge hotels tikai gewal tikai parai hadagaththa a minissu duppath gaga muu welalenawa ekata thawa niyamai chamara gannath harak tikak innawane yako,HATE,harak tikak,1,0,0,,,,,
etta bn edat me vipakse inna apatayo hesirune me vidiyata,HATE,implied,1,0,0,,,,,
අධිකරණය පවා දන්නවා රටේ ආර්ථිකය කඩා වැටීමට හේතුව කලින් ආණ්ඩු,NORMAL,,0,0,1,,,,,
බංකොලොත් වෙනකල් හොරකම් කරලා මුගේ කටේ සද්දේ මිනිස්සු ලක්ෂ ගානාක් පාරට ඇවිත් පවුල් පිටින් එලෙව්වා තවම මුංගේ හොාරකමක් හොයා ගන්න බැයිද,DISINFO,,0,1,0,,,,,
janithaganegala සිංහල ක්ලාස් එකකට පලයන් ඉස්සෙල්ලා,HATE,implied,1,0,0,,,,,
namole you waste government precious time namole you did not enter parliament by sl public instead opposition mp,DISINFO,,0,1,0,,,,,
very good,NORMAL,,0,0,1,,,,,
හම්බන්තොට ජාත් යන්තර සම්මන්ත් රණ ශාලාව මත්තල එයාපෝට් එක හදල ගත්තු රැඩිකල් තීරණ වලින් උඹල කරපු සංවර්ධනය පොඩ්ඩක් කියපම්කො නාමල් මහත්තයො පොඩ්ඩක්,NORMAL,,0,0,1,,,,,
aiyo police baila,HATE,baila,1,0,0,,,,,
ඔයනැමොලයාට රගන්න නොදි උස්සල හිරෙදාන්න එතනින් කෙලවර නොකර මරණදඩුවම දෙන්න රාජපක්ෂ නඩේටම මුන්රටකැවා උන්ගේ පවුල් නඉත්තුවුනා ජනතාව පාරට බැස්සුවා කුඩු ගෙන්නලා ව් යපාර කරලා නැටුවා මේ මැනිකක්වැනි ජනාදිපති ආයින් අපේරට බේරැනා නැමොලයෝ පචකෙල කෙල මඩගහන්නේ නැතුව හිරෙයනතුරැ හිටු,HATE,"මරණදඩුවම දෙන්න, කුඩු ව්‍යාපාර",1,0,0,,,,,
ඔය සාටකයා කනෙන් අල්ලලා එලියට දාන්න ජනාධිපතිතුමනි,HATE,කනෙන් අල්ලලා එලියට දාන්න,1,0,0,,,,,
නාමලෙයා ෙබාරැ පච කියන්න එපා උසාවියත් තින්දුව දිල තියනව රාජපක්ෂල බංෙකාෙලාත් කලා කියල ෙවන් ෙහාරකම් කරල විනාශ කලා නාමලෙයා ජනාධිපති ෙවන්න හිතන්නවත් එපා කවදාවත් ඒක ෙවන්ෙන නැහැ හිනයක් විතරයි ඒක,DISINFO,,0,1,0,,,,,
කසිප්පු නලින්,HATE,කසිප්පු,1,0,0,,,,,
පස්සට අදින අයත් ඉන්නවා වගේ පේනවා,DISINFO,,0,1,0,,,,,
dudley akd ogollange hadawath watala kathakaranna wedikal duwanne naha nilame thumo katharagama wikunagena kanna hithuwanam maradagahamuli hal mila theeranaya wana awanka janathawadi goviyata hithawath sathyadhahama wiwrutha wana kalaya uda wewa akd dudley kathnoruwe hamuduruwo katharagama nava nilame balagena innawa nihandawa minissu rata harak thamana winasa karana ewunta hure dana profit loss ekak pennanna hal mila wedi karanakal loss eta passe rolls royce adi paribhojana rata ya denne naha helicoptereth akd labana sathiye indan kulita gani rajayata solar eclipce 17n pasuwa balamu,DISINFO,,0,1,0,,,,,
chillestguyever sybau,HATE,implied,1,0,0,,,,,
namolpolburuwootota kaudarata dannamoda namalburuwa,HATE,pol buruwa,1,0,0,,,,,
gon harakek,HATE,gon harakek,1,0,0,,,,,
siiya yananakota doler 292 den 212 sthawara bawayada me aya vipaksh innakota kale akul helapu kadakappal karapu den merila ipadila wage kaiy gahanawa,DISINFO,,0,1,0,,,,,
මිනීමරපු උන්ගේ පච වලට තව මොනවා රෑවටෙන්නද ලපයා තරම් පචයෙක් දෑකලා තිබෙනවද,HATE,"lapaya, pachayak",1,0,0,,,,,
so who gives damn if the jvp npp fund pays their former pms pension why doesn that donkey of pm who asked that question seem to understand it don ask that in parliament ask it at your party meeting because neither your leaders nor you have been able to do that for yourselves,HATE,donkey,1,0,0,,,,,
