Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
"ප්‍රසාද් හීනයක් දකිනවා.
1. ඉතිහාසයේ රටේ සම්පත් වැඩියෙන්ම විකුණලා දැම්මා නම් ඒ කලේ කොළපාට කල්ලිය.
2. 2015දී සිරි සේනයව "" මරු සිරා ' කරලා රටේ ආර්ථිකය පල්ලට තල්ලු කලේ "" කොළ කල්ලිය ""
3. රටට අයිති කොබොල්ට් නිධිය ඉන්දියාවට කොල්ලකන්න පාර  කැඩුවේ "" කොළ කල්ලිය..""
4. දේශීය නිෂ්පාදන කර්මාන්ත විනාශ කරන පාර විවෘත කලේ.. "" කොළ කල්ලිය.. ""
5. රටේ දරුවන්ගේ අනාගතය විනාශ කරන, "" ත්‍රී වීල් සංස්කෘතිය, ජංගි කර්මාන්ත..""  නිර්මාණය කලේ "" කොළ කල්ලිය ""
6. රටේ මහ මග දැවෙන ටයර් සෑයවල් නිර්මාණය කලේ ඔය "" කොළ කල්ලිය..""

2000න් පස්සේ ඉපදුණු උන්ට ඔය සුරංගනා කතා කියලා ඉතිහාසය වෙනස් කරන්න එපා.
මුසාවාදය වපුරමින් රටේ ආර්ථිකය විනාශ කරන දේශපාලන අපතයින් ලයිට් කණුවල එල්ලන නීතිය 2026දී රටට හඳුන්වා දිය යුතුයි",ප්රසාද් හීනයක් දකිනවා 1 ඉතිහාසයේ රටේ සම්පත් වැඩියෙන්ම විකුණලා දැම්මා නම් ඒ කලේ කොළපාට කල්ලිය 2 2015දී සිරි සේනයව මරු සිරා කරලා රටේ ආර්ථිකය පල්ලට තල්ලු කලේ කොළ කල්ලිය 3 රටට අයිති කොබොල්ට් නිධිය ඉන්දියාවට කොල්ලකන්න පාර කැඩුවේ කොළ කල්ලිය 4 දේශීය නිෂ්පාදන කර්මාන්ත විනාශ කරන පාර විවෘත කලේ කොළ කල්ලිය 5 රටේ දරුවන්ගේ අනාගතය විනාශ කරන ත්රී වීල් සංස්කෘතිය ජංගි කර්මාන්ත නිර්මාණය කලේ කොළ කල්ලිය 6 රටේ මහ මග දැවෙන ටයර් සෑයවල් නිර්මාණය කලේ ඔය කොළ කල්ලිය 2000න් පස්සේ ඉපදුණු උන්ට ඔය සුරංගනා කතා කියලා ඉතිහාසය වෙනස් කරන්න එපා මුසාවාදය වපුරමින් රටේ ආර්ථිකය විනාශ කරන දේශපාලන අපතයින් ලයිට් කණුවල එල්ලන නීතිය 2026දී රටට හඳුන්වා දිය යුතුයි,NORMAL,0,0,1,
Thigema ewn dagena comment daganin.,Thigema ewn dagena comment daganin,NORMAL,0,0,1,
Sakkili wal balla.thita Gena gahanawa me rate kala winasayata,Sakkili wal ballathita Gena gahanawa me rate kala winasayata,HATE,1,0,0,
"Thrasthavadeen thrasthavadeen samaga sahayogayen inna eka
pudumayakye ape nayaka hamuduruvane.",Thrasthavadeen thrasthavadeen samaga sahayogayen inna eka pudumayakye ape nayaka hamuduruvane,HATE,1,0,0,
ඔහේ කියන ඒවා දැන් කවුරුත් අහන්නේ නැහැ සාධු..දැන් රට්ටු අහන්නේ කත්නෝරුවේ හාමුදුරුවන්ගේ බණ 😂😂,ඔහේ කියන ඒවා දැන් කවුරුත් අහන්නේ නැහැ සාධුදැන් රට්ටු අහන්නේ කත්නෝරුවේ හාමුදුරුවන්ගේ බණ,HATE,1,0,0,නැහැ
Pala yako yanns Baila gahannethuwa ? Bebaddha ?,Pala yako yanns Baila gahannethuwa Bebaddha,NORMAL,0,0,1,
අනේ පවු දෙන්න එපා,අනේ පවු දෙන්න එපා,NORMAL,0,0,1,
"අපෙ මෝඩ සිංහලයට මේවා තේරෙන්නේ නෑ 😖,",අපෙ මෝඩ සිංහලයට මේවා තේරෙන්නේ නෑ,NORMAL,0,0,1,
මේ සිවුරු  රදවන්නො න්ට දඩුවම්  දෙන්න,මේ සිවුරු රදවන්නො න්ට දඩුවම් දෙන්න,HATE,1,0,0,දෙන්න
දඩාවතේ යන බල්ලොන්ට බුරන්න ඉඩදීම මේ ආණ්ඩුව කරන ලොකු වරදක් වෙයි 😢,දඩාවතේ යන බල්ලොන්ට බුරන්න ඉඩදීම මේ ආණ්ඩුව කරන ලොකු වරදක් වෙයි,NORMAL,0,0,1,
Mu nam kalakanni hamuduruwek appiriyai muwa dakkama,Mu nam kalakanni hamuduruwek appiriyai muwa dakkama,HATE,1,0,0,kalakanni
"හනුමා,,කහ පාට ලයිටර්,,රාජපක්ෂලාට බලය අරන් දෙන්ඩ දත කන හිපාටුවා,,,",හනුමාකහ පාට ලයිටර්රාජපක්ෂලාට බලය අරන් දෙන්ඩ දත කන හිපාටුවා,HATE,1,0,0,කන
2 යි පනහෙ උන් ෆෝම් වෙලා 🤦‍♂️ රෙද්දෙ සිංහල බෞද්ද.. ලෝකෙටම හිගාකන සිංහල බෞද්ද. මේ කහකඩයත් ඉන්න ඕන නැත්තං ආතල් එකක් නැහැ. නානසාර හනුමන්,2 යි පනහෙ උන් ෆෝම් වෙලා රෙද්දෙ සිංහල බෞද්ද ලෝකෙටම හිගාකන සිංහල බෞද්ද මේ කහකඩයත් ඉන්න ඕන නැත්තං ආතල් එකක් නැහැ නානසාර හනුමන්,NORMAL,0,0,1,
බල පෙරේතකම 🤦‍♂️ බුදු දහමට නිගාවක්,බල පෙරේතකම බුදු දහමට නිගාවක්,NORMAL,0,0,1,
උම්බෑ  කිය  කියා  මරන  බයේ😂,උම්බෑ කිය කියා මරන බයේ,HATE,1,0,0,
"Higaa kapan oyita wadiya nambui, cheewaree galawala idapan goothaya. Hire nemei ula tiyanna onaa ubala wage pinguththarayo. Muge cheeware galawanna onaa issellama, cheewarata muwaa welaa tamai okkoma karanne bayagullek",Higaa kapan oyita wadiya nambui cheewaree galawala idapan goothaya Hire nemei ula tiyanna onaa ubala wage pinguththarayo Muge cheeware galawanna onaa issellama cheewarata muwaa welaa tamai okkoma karanne bayagullek,HATE,1,0,0,
"ඒ ප්‍රහාරය මේ සංවිධානය කළා 
කියමු .ඒ අයව මාලිමා ආණ්ඩුව දැන් රකිනව කියමු .
එතකොට නානසාර පාස්කු ප්‍රහාරය 2019 අප්‍රියෙල් 21 එදා සිට නොවැම්බර් 16 පරදින තුරු මෛත්‍රී ප්‍රමුඛ එජාපය
එදා සිට 2024 සැප්තැම්බර් 21
වන තුරු ගෝඨාභය නැතිනම් 
රනිල් ඉතින් එයාල ට කියල
ඔය වැරදි කාරයින්ට දඬුවම් 
දෙන්න තිබුණා නෙ අනුර හරිනි
බලය⁣ට එන්න පෙර වෙන ආණ්ඩු ඇයි දඬුවම් නොකළේ
මොකක් හරි කියන කොට
තර්කය ප්‍රතිබද්ධ නොවෙන්න 
කිව්වොත් නානසාර ට තර්කයක් එනව නිකම් පව්
නොදී ඉන්නව ද?",ඒ ප්රහාරය මේ සංවිධානය කළා කියමු ඒ අයව මාලිමා ආණ්ඩුව දැන් රකිනව කියමු එතකොට නානසාර පාස්කු ප්රහාරය 2019 අප්රියෙල් 21 එදා සිට නොවැම්බර් 16 පරදින තුරු මෛත්රී ප්රමුඛ එජාපය එදා සිට 2024 සැප්තැම්බර් 21 වන තුරු ගෝඨාභය නැතිනම් රනිල් ඉතින් එයාල ට කියල ඔය වැරදි කාරයින්ට දඬුවම් දෙන්න තිබුණා නෙ අනුර හරිනි බලයට එන්න පෙර වෙන ආණ්ඩු ඇයි දඬුවම් නොකළේ මොකක් හරි කියන කොට තර්කය ප්රතිබද්ධ නොවෙන්න කිව්වොත් නානසාර ට තර්කයක් එනව නිකම් පව් නොදී ඉන්නව ද,NORMAL,0,0,1,
ඉක්මනට රහත්බවය ලැබේවා  😘😘😘😘😘,ඉක්මනට රහත්බවය ලැබේවා,NORMAL,0,0,1,
He is still trying to fool the Sinhalese community. Riding a V8 Land Cruiser and preaching to general public to live a simple life.,He is still trying to fool the Sinhalese community Riding a V8 Land Cruiser and preaching to general public to live a simple life,NORMAL,0,0,1,
Ane.pau.kalaya 18:54,Anepaukalaya 1854,HATE,1,0,0,Anepaukalaya
ඔබ  වහන්සේලාට  සියලු  රැක වරණ ලැබෙිවා!,ඔබ වහන්සේලාට සියලු රැක වරණ ලැබෙිවා,NORMAL,0,0,1,
Mewage kaalakanni inna thuru lankaawe Sinhala jaathiya iwaretama iwarayi. Thakkadi desapaalakayanta kade gos sinhala jaathiya anthamayata duppath karagena yana me wage dushheelayo nisayi ratawal 50kin withara bududahama nathiwelaa giye,Mewage kaalakanni inna thuru lankaawe Sinhala jaathiya iwaretama iwarayi Thakkadi desapaalakayanta kade gos sinhala jaathiya anthamayata duppath karagena yana me wage dushheelayo nisayi ratawal 50kin withara bududahama nathiwelaa giye,HATE,1,0,0,kaalakanni
Palayan thakadiys,Palayan thakadiys,HATE,1,0,0,thakadiys
"ආවෙිිග සමග අදහස් පුකාස කරන
අය ගැන කමිපා නොවෙන්න",ආවෙිිග සමග අදහස් පුකාස කරන අය ගැන කමිපා නොවෙන්න,NORMAL,0,0,1,
Me wage kalakanninta Hena gahnwa chewrw andan boru kiyna mewage kalaknni apayata yanawamai umbala hitnana dewal wene na kalanni,Me wage kalakanninta Hena gahnwa chewrw andan boru kiyna mewage kalaknni apayata yanawamai umbala hitnana dewal wene na kalanni,HATE,1,0,0,boru
dan gonnunta pissu balagenai hamuduruwane,dan gonnunta pissu balagenai hamuduruwane,HATE,1,0,0,pissu
Hamadama boruwa😢😢😢,Hamadama boruwa,HATE,1,0,0,boruwa
ජාතිවාදය අවුස්සන පරයෙක් ......,ජාතිවාදය අවුස්සන පරයෙක්,NORMAL,0,0,1,
"රටම විනාශ කරමින් සිටිති බුදු දහමට කරන අෟවුරවයට කිසිදාක නැගිටිමට ෙනාහැක ස්වාමින් වහන්ෙස්ලාසිටිම රටට විශාල ශක්තියකි 
බුදු සරනයි🙏🪷🙏",රටම විනාශ කරමින් සිටිති බුදු දහමට කරන අෟවුරවයට කිසිදාක නැගිටිමට ෙනාහැක ස්වාමින් වහන්ෙස්ලාසිටිම රටට විශාල ශක්තියකි බුදු සරනයි,NORMAL,0,0,1,
"Ehenam nethanyahu Israel  Sri ,tramp heema jemathe islam  thamai.digana Gini thiba,kadawul,palli ginithibba.aluthgama,akurana,okam Gini thiba jemathe islam.mawlawi thuma.",Ehenam nethanyahu Israel Sri tramp heema jemathe islam thamaidigana Gini thibakadawulpalli ginithibbaaluthgamaakuranaokam Gini thiba jemathe islammawlawi thuma,HATE,1,0,0,
Menna paasku praharaye nadu kara unnanse....😂,Menna paasku praharaye nadu kara unnanse,HATE,1,0,0,
Me inne rate anith pisssa..siuru daragena mun pin bath kala kelinne pissu...munta apayakk aluthen hadanna ona..methek rata vinasa kala thakkadi nisa ratath jathiyath agamath vinasavela. eva kiyanne nane....me vage un innakam me rataval hadanna be..mihinthale siuru man ge maha sallala lokaya gena poddak kiyapanko...,Me inne rate anith pisssasiuru daragena mun pin bath kala kelinne pissumunta apayakk aluthen hadanna onamethek rata vinasa kala thakkadi nisa ratath jathiyath agamath vinasavela eva kiyanne naneme vage un innakam me rataval hadanna bemihinthale siuru man ge maha sallala lokaya gena poddak kiyapanko,DISINFO,0,1,0,
